Time,Device name设备名称,Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:32:51.176,WT901BLE68(d8:09:5a:ca:b6:e0), 0.972, 0.102, 0.264, 0.244, -0.671, 0.61, 21.259, -73.911, 176.556, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.176,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.099, 0.261, 0.122, -0.427, 0.488, 21.237, -73.927, 176.534, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.177,WT901BLE68(d8:09:5a:ca:b6:e0), 0.972, 0.101, 0.263, 0.183, -0.183, 0.488, 21.204, -73.932, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.177,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.099, 0.261, 0.122, -0.427, 0.488, 21.237, -73.927, 176.534, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.177,WT901BLE68(d8:09:5a:ca:b6:e0), 0.974, 0.101, 0.263, 0.183, -0.183, 0.488, 21.204, -73.932, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.178,WT901BLE68(d8:09:5a:ca:b6:e0), 0.974, 0.103, 0.262, 0, 0.122, 0.488, 21.171, -73.932, 176.506, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.178,WT901BLE68(d8:09:5a:ca:b6:e0), 0.974, 0.1, 0.261, -0.122, 0.366, 0.916, 21.11, -73.932, 176.528, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.178,WT901BLE68(d8:09:5a:ca:b6:e0), 0.974, 0.103, 0.262, 0, 0.122, 0.488, 21.171, -73.932, 176.506, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.178,WT901BLE68(d8:09:5a:ca:b6:e0), 0.973, 0.1, 0.261, -0.122, 0.366, 0.916, 21.11, -73.932, 176.528, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.179,WT901BLE68(d8:09:5a:ca:b6:e0), 0.974, 0.098, 0.262, -0.366, 0.488, 1.038, 21.022, -73.932, 176.561, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.180,WT901BLE68(d8:09:5a:ca:b6:e0), 0.973, 0.099, 0.262, -0.305, 0.366, 1.038, 20.934, -73.932, 176.6, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.180,WT901BLE68(d8:09:5a:ca:b6:e0), 0.974, 0.098, 0.262, -0.366, 0.488, 1.038, 21.022, -73.932, 176.561, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.180,WT901BLE68(d8:09:5a:ca:b6:e0), 0.969, 0.099, 0.262, -0.305, 0.366, 1.038, 20.934, -73.932, 176.6, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.181,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.096, 0.266, -0.183, 0.122, 0.61, 20.869, -73.932, 176.627, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.181,WT901BLE68(d8:09:5a:ca:b6:e0), 0.969, 0.095, 0.265, 0.122, 0, 0.244, 20.841, -73.932, 176.611, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.181,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.096, 0.266, -0.183, 0.122, 0.61, 20.869, -73.932, 176.627, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.182,WT901BLE68(d8:09:5a:ca:b6:e0), 0.972, 0.095, 0.265, 0.122, 0, 0.244, 20.841, -73.932, 176.611, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.182,WT901BLE68(d8:09:5a:ca:b6:e0), 0.973, 0.099, 0.262, 0.183, 0.244, -0.244, 20.847, -73.927, 176.567, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.182,WT901BLE68(d8:09:5a:ca:b6:e0), 0.972, 0.099, 0.264, -0.061, 0.488, -0.061, 20.841, -73.922, 176.528, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.182,WT901BLE68(d8:09:5a:ca:b6:e0), 0.973, 0.099, 0.262, 0.183, 0.244, -0.244, 20.847, -73.927, 176.567, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.183,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.099, 0.264, -0.061, 0.488, -0.061, 20.841, -73.922, 176.528, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.183,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.1, 0.263, -0.366, 0.549, 0.427, 20.803, -73.911, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.183,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.096, 0.263, -0.427, 0.549, 0.366, 20.753, -73.905, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.183,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.1, 0.263, -0.366, 0.549, 0.427, 20.803, -73.911, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.183,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.096, 0.263, -0.427, 0.549, 0.366, 20.753, -73.905, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.184,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.094, 0.262, -0.244, 1.038, -0.122, 20.72, -73.889, 176.506, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.184,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.098, 0.262, -0.183, 1.404, -0.122, 20.693, -73.867, 176.484, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.184,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.094, 0.262, -0.244, 1.038, -0.122, 20.72, -73.889, 176.506, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.184,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.098, 0.262, -0.183, 1.404, -0.122, 20.693, -73.867, 176.484, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.184,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.101, 0.265, -0.488, 1.282, 0.244, 20.643, -73.839, 176.49, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.184,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.097, 0.266, -0.427, 1.038, 0.61, 20.572, -73.823, 176.512, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.185,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.101, 0.265, -0.488, 1.282, 0.244, 20.643, -73.839, 176.49, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.185,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.097, 0.266, -0.427, 1.038, 0.61, 20.572, -73.823, 176.512, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.185,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.097, 0.266, 0, 0.61, 0.671, 20.506, -73.817, 176.539, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.185,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.094, 0.265, 0.122, 0.732, 0.183, 20.462, -73.806, 176.545, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.186,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.097, 0.266, 0, 0.61, 0.671, 20.506, -73.817, 176.539, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.194,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.898, -0.438, 0.076, 1.16, 1.038, 0.061, -79.074, -63.495, 6.844, -16.170, 15.484, 23.030, 33.29, 0.67487, -0.51523, -0.43893, -0.29379,
 12:32:51.194,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.896, -0.438, 0.074, 1.16, 1.16, -0.061, -79.025, -63.495, 6.801, -16.170, 15.484, 23.030, 33.29, 0.67487, -0.51523, -0.43893, -0.29379,
 12:32:51.214,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.094, 0.265, 0.122, 0.732, 0.183, 20.462, -73.806, 176.545, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.214,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.098, 0.264, 0.366, 0.854, 0.488, 20.429, -73.79, 176.55, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.214,WT901BLE68(d8:09:5a:ca:b6:e0), 0.971, 0.097, 0.267, 0.305, 0.916, 0.366, 20.38, -73.779, 176.567, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.214,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.098, 0.264, 0.366, 0.854, 0.488, 20.429, -73.79, 176.55, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.242,WT901BLE68(d8:09:5a:ca:b6:e0), 0.972, 0.097, 0.267, 0.305, 0.916, 0.366, 20.38, -73.779, 176.567, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.242,WT901BLE68(d8:09:5a:ca:b6:e0), 0.969, 0.096, 0.267, 0.732, 0.183, 0.366, 20.352, -73.773, 176.572, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.242,WT901BLE68(d8:09:5a:ca:b6:e0), 0.972, 0.094, 0.268, 0.793, 0.305, 0.183, 20.341, -73.773, 176.561, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.242,WT901BLE68(d8:09:5a:ca:b6:e0), 0.969, 0.096, 0.267, 0.732, 0.183, 0.366, 20.352, -73.773, 176.572, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.244,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.896, -0.435, 0.077, 1.16, 1.16, 0.122, -78.975, -63.49, 6.751, -16.170, 15.484, 23.030, 33.29, 0.67487, -0.51523, -0.43893, -0.29379,
 12:32:51.244,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.896, -0.438, 0.077, 0.916, 0.977, 0.122, -78.931, -63.484, 6.707, -16.170, 15.484, 23.030, 33.29, 0.67487, -0.51523, -0.43893, -0.29379,
 12:32:51.271,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.894, -0.438, 0.077, 1.038, 0.916, 0, -78.893, -63.484, 6.669, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.272,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.895, -0.437, 0.079, 0.854, 0.854, 0.183, -78.854, -63.479, 6.636, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.292,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.094, 0.268, 0.793, 0.305, 0.183, 20.341, -73.773, 176.561, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.292,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.096, 0.269, 0.916, 0.549, 0.122, 20.336, -73.762, 176.545, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.292,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.102, 0.263, 0.732, 0.244, 0.061, 20.336, -73.757, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.292,WT901BLE68(d8:09:5a:ca:b6:e0), 0.975, 0.096, 0.269, 0.916, 0.549, 0.122, 20.336, -73.762, 176.545, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.320,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.102, 0.263, 0.732, 0.244, 0.061, 20.336, -73.757, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.320,WT901BLE68(d8:09:5a:ca:b6:e0), 0.962, 0.094, 0.27, 0.854, 0, 0.305, 20.319, -73.757, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.320,WT901BLE68(d8:09:5a:ca:b6:e0), 0.97, 0.092, 0.271, 0.977, 0, -0.061, 20.33, -73.757, 176.495, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.320,WT901BLE68(d8:09:5a:ca:b6:e0), 0.962, 0.094, 0.27, 0.854, 0, 0.305, 20.319, -73.757, 176.523, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.322,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.897, -0.438, 0.078, 0.732, 0.732, 0.366, -78.827, -63.474, 6.603, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.322,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.896, -0.439, 0.075, 0.854, 0.732, 0.427, -78.799, -63.463, 6.575, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.349,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.895, -0.437, 0.08, 1.099, 0.977, 0.427, -78.761, -63.452, 6.542, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.349,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.895, -0.437, 0.081, 1.038, 0.916, 0.488, -78.723, -63.441, 6.509, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.372,WT901BLE68(d8:09:5a:ca:b6:e0), 0.959, 0.092, 0.271, 0.977, 0, -0.061, 20.33, -73.757, 176.495, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.372,WT901BLE68(d8:09:5a:ca:b6:e0), 0.949, 0.086, 0.272, 1.404, 0.427, -1.16, 20.391, -73.751, 176.418, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.372,WT901BLE68(d8:09:5a:ca:b6:e0), 0.959, 0.073, 0.277, 2.808, -0.732, -3.784, 20.577, -73.729, 176.232, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.372,WT901BLE68(d8:09:5a:ca:b6:e0), 0.949, 0.086, 0.272, 1.404, 0.427, -1.16, 20.391, -73.751, 176.418, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.399,WT901BLE68(d8:09:5a:ca:b6:e0), 0.931, 0.073, 0.277, 2.808, -0.732, -3.784, 20.577, -73.729, 176.232, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.399,WT901BLE68(d8:09:5a:ca:b6:e0), 1.017, 0.059, 0.287, 8.057, 1.343, -9.155, 21.099, -73.674, 175.787, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.399,WT901BLE68(d8:09:5a:ca:b6:e0), 0.931, 0.155, 0.22, 7.996, 4.028, -9.583, 21.802, -73.542, 175.204, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.399,WT901BLE68(d8:09:5a:ca:b6:e0), 1.017, 0.059, 0.287, 8.057, 1.343, -9.155, 21.099, -73.674, 175.787, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.401,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.891, -0.437, 0.081, 0.854, 0.854, 0.732, -78.695, -63.43, 6.476, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.401,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.891, -0.436, 0.083, 0.732, 0.916, 0.977, -78.662, -63.408, 6.449, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.451,WT901BLE68(d8:09:5a:ca:b6:e0), 0.942, 0.155, 0.22, 7.996, 4.028, -9.583, 21.802, -73.542, 175.204, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.451,WT901BLE68(d8:09:5a:ca:b6:e0), 0.985, 0.083, 0.29, 10.254, 5.432, -4.333, 22.121, -73.411, 175.045, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.452,WT901BLE68(d8:09:5a:ca:b6:e0), 0.942, 0.127, 0.268, 10.559, 9.521, -5.859, 22.396, -73.224, 174.935, -16.562, -89.180, 16.464, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.453,WT901BLE68(d8:09:5a:ca:b6:e0), 0.985, 0.083, 0.29, 10.254, 5.432, -4.333, 22.121, -73.411, 175.045, -15.876, -89.180, 16.954, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.455,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.891, -0.438, 0.085, 0.549, 1.099, 1.282, -78.635, -63.386, 6.411, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.456,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.886, -0.438, 0.091, -0.366, 0.488, 1.465, -78.618, -63.353, 6.383, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.478,WT901BLE68(d8:09:5a:ca:b6:e0), 0.953, 0.127, 0.268, 10.559, 9.521, -5.859, 22.396, -73.224, 174.935, -15.876, -89.180, 16.954, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.478,WT901BLE68(d8:09:5a:ca:b6:e0), 0.944, 0.098, 0.279, 11.169, 13.428, -5.798, 22.61, -72.96, 174.902, -15.876, -89.180, 16.954, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.478,WT901BLE68(d8:09:5a:ca:b6:e0), 0.953, 0.074, 0.301, 15.259, 12.451, -7.812, 22.89, -72.664, 174.858, -15.876, -89.180, 16.954, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.479,WT901BLE68(d8:09:5a:ca:b6:e0), 0.944, 0.098, 0.279, 11.169, 13.428, -5.798, 22.61, -72.96, 174.902, -15.876, -89.180, 16.954, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
 12:32:51.480,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.903, -0.438, 0.101, -1.953, -0.61, 1.648, -78.673, -63.325, 6.4, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.480,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.902, -0.446, 0.055, -1.16, 0.061, 1.709, -78.755, -63.292, 6.438, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.507,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.899, -0.446, 0.068, 0.854, 2.686, 0.366, -78.706, -63.27, 6.367, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.507,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.899, -0.444, 0.075, 3.357, 5.859, -1.648, -78.475, -63.27, 6.152, -16.170, 15.484, 23.030, 33.29, 0.67474, -0.51593, -0.43726, -0.29532,
 12:32:51.532,WT901BLE68(d8:09:5a:ca:b6:e0), 0.998, 0.074, 0.301, 15.259, 12.451, -7.812, 22.89, -72.664, 174.858, -15.876, -89.180, 16.954, 33.47, -0.09711, 0.59232, 0.13531, 0.78824,
