Time,Device name设备名称,Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 10:17:34.381,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.997, 0.127, 0.102, -3.235, 2.319, -2.197, 50.477, -79.915, -74.114, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.383,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.991, 0.097, 0.094, -0.854, 3.723, -3.601, 50.378, -79.832, -74.048, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.408,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.99, 0.139, 0.107, 0.916, 4.883, -5.188, 50.334, -79.7, -74.004, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.408,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.97, 0.136, 0.111, 0.854, 5.371, -6.042, 50.312, -79.557, -73.965, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.462,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.955, 0.151, 0.118, 0.549, 5.615, -6.226, 50.295, -79.398, -73.943, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.462,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.953, 0.164, 0.116, -1.526, 5.005, -6.409, 50.295, -79.239, -73.96, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.487,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.96, 0.155, 0.146, -2.808, 5.066, -5.31, 50.235, -79.096, -73.965, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.487,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.96, 0.125, 0.126, 1.282, 5.249, -4.456, 50.136, -78.959, -73.867, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.539,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.974, 0.164, 0.115, 3.906, 5.493, -4.211, 50.07, -78.821, -73.746, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.539,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.962, 0.156, 0.132, 3.174, 4.761, -3.296, 49.977, -78.706, -73.597, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.565,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.955, 0.163, 0.143, 3.296, 3.967, -1.526, 49.878, -78.618, -73.438, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.565,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.965, 0.157, 0.14, 3.113, 3.662, -0.732, 49.73, -78.558, -73.24, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.619,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.983, 0.155, 0.136, 2.686, 3.784, -0.061, 49.532, -78.503, -72.999, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.619,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.991, 0.156, 0.135, 2.38, 3.784, -0.244, 49.312, -78.448, -72.735, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.645,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.977, 0.146, 0.13, 1.77, 3.479, 0.122, 49.098, -78.404, -72.488, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.645,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.977, 0.154, 0.147, 2.014, 2.991, 0.183, 48.9, -78.36, -72.257, -38.808, 25.382, 9.604, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.697,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.977, 0.157, 0.148, -0.061, 2.258, 0.549, 48.686, -78.333, -72.048, -40.082, 24.990, 9.212, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.697,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.981, 0.159, 0.146, -1.465, 1.404, 1.648, 48.477, -78.327, -71.862, -40.082, 24.990, 9.212, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.725,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.973, 0.158, 0.143, -2.808, 0.732, 1.709, 48.235, -78.338, -71.686, -40.082, 24.990, 9.212, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.725,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.979, 0.154, 0.134, -2.991, 0, 1.465, 48.06, -78.354, -71.581, -40.082, 24.990, 9.212, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.777,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.955, 0.15, 0.128, -2.563, -0.305, 0.793, 47.955, -78.371, -71.548, -40.082, 24.990, 9.212, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.777,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.959, 0.157, 0.123, -1.953, -0.183, 0.183, 47.928, -78.376, -71.576, -40.082, 24.990, 9.212, 29.9, -0.71548, 0.08792, 0.66525, 0.19412,
 10:17:34.801,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.96, 0.158, 0.136, -2.625, -0.183, 0.183, 47.895, -78.376, -71.603, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.801,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.976, 0.155, 0.142, -2.38, -0.061, 0, 47.856, -78.371, -71.631, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.854,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.981, 0.137, 0.132, -1.038, 0.122, -0.183, 47.845, -78.371, -71.653, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.854,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.995, 0.15, 0.134, 0.366, 0.61, -0.671, 47.84, -78.354, -71.669, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.906,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.975, 0.145, 0.124, 0.61, 1.77, -0.732, 47.802, -78.327, -71.636, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.906,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.956, 0.154, 0.134, 0.671, 1.587, -1.831, 47.812, -78.283, -71.642, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.932,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.954, 0.161, 0.153, -0.488, 1.221, -1.404, 47.834, -78.239, -71.675, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.932,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.958, 0.159, 0.159, -0.793, 1.038, -0.488, 47.796, -78.206, -71.669, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.985,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.961, 0.16, 0.16, -1.343, 0.061, 0.122, 47.747, -78.195, -71.658, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:34.986,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.967, 0.161, 0.156, -1.221, -0.61, 0.854, 47.697, -78.201, -71.658, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.011,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.975, 0.146, 0.137, -0.732, -1.404, 0.977, 47.686, -78.223, -71.686, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.011,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.983, 0.156, 0.134, -0.427, -0.977, 1.343, 47.681, -78.25, -71.708, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.065,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.98, 0.148, 0.126, -0.183, -0.793, 0.977, 47.653, -78.278, -71.702, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.065,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.974, 0.152, 0.135, -0.488, -0.366, 0.488, 47.631, -78.289, -71.702, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.092,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.969, 0.143, 0.135, -0.732, -0.183, 0.061, 47.62, -78.289, -71.719, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.092,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.969, 0.156, 0.137, -0.427, 0.061, -0.549, 47.637, -78.283, -71.763, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.143,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.967, 0.149, 0.143, -0.122, 0.244, -0.671, 47.664, -78.267, -71.807, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.143,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.971, 0.148, 0.143, 0.427, 0.244, -0.977, 47.692, -78.245, -71.845, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.169,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.976, 0.151, 0.142, 1.282, 0.061, -1.16, 47.763, -78.228, -71.917, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.169,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.976, 0.146, 0.129, 2.014, -2.197, -2.136, 48.005, -78.217, -72.147, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.222,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.976, 0.153, 0.132, 2.441, -2.197, -2.563, 48.356, -78.212, -72.466, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.222,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.97, 0.16, 0.127, 2.93, -1.099, -2.441, 48.664, -78.195, -72.74, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.248,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.962, 0.161, 0.135, 1.953, -0.549, -2.319, 48.895, -78.173, -72.938, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.248,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.964, 0.165, 0.145, 2.319, -0.793, -2.441, 49.169, -78.151, -73.185, -40.082, 24.990, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.301,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.972, 0.158, 0.138, 2.258, 0.244, -2.014, 49.334, -78.118, -73.323, -40.180, 24.794, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.301,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.962, 0.149, 0.142, 2.258, 1.221, -2.38, 49.438, -78.069, -73.394, -40.180, 24.794, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.327,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.963, 0.172, 0.158, 2.38, 2.319, -2.258, 49.488, -78.008, -73.411, -40.180, 24.794, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.327,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.97, 0.164, 0.142, 2.075, 2.991, -1.282, 49.433, -77.943, -73.323, -40.180, 24.794, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.380,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.959, 0.14, 0.151, 2.991, 3.54, -1.892, 49.318, -77.871, -73.158, -40.180, 24.794, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.380,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.983, 0.181, 0.15, 2.075, 4.211, -1.709, 49.169, -77.789, -72.993, -40.180, 24.794, 9.212, 29.9, -0.7247, 0.08151, 0.65256, 0.20544,
 10:17:35.406,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.969, 0.16, 0.141, 0.61, 5.005, -0.671, 48.906, -77.706, -72.713, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.406,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.969, 0.175, 0.142, 0.366, 5.676, -1.282, 48.598, -77.613, -72.4, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.458,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.973, 0.167, 0.15, -0.732, 4.883, -1.343, 48.296, -77.52, -72.103, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.458,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.966, 0.153, 0.14, -1.648, 2.991, -1.282, 48.087, -77.459, -71.933, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.511,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.966, 0.158, 0.147, -0.183, 2.869, -1.221, 47.961, -77.399, -71.823, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.511,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.968, 0.157, 0.153, 1.77, 3.601, -1.587, 47.851, -77.333, -71.691, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.537,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.979, 0.17, 0.146, 2.441, 4.333, -1.77, 47.708, -77.256, -71.521, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.537,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.983, 0.17, 0.149, 1.16, 4.7, -2.38, 47.571, -77.162, -71.356, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.589,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.002, 0.18, 0.159, -0.061, 5.127, -3.601, 47.455, -77.053, -71.241, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.589,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.021, 0.151, 0.17, -0.427, 6.531, -5.432, 47.329, -76.904, -71.136, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.616,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.019, 0.125, 0.162, 3.296, 9.827, -8.911, 47.263, -76.685, -71.06, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.616,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.012, 0.125, 0.171, 7.385, 12.573, -13.123, 47.296, -76.366, -70.988, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.668,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.05, 0.141, 0.187, 10.376, 15.93, -17.334, 47.455, -75.954, -70.994, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.668,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.967, 0.166, 0.223, 11.719, 19.836, -15.32, 47.411, -75.476, -70.73, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.694,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.026, 0.214, 0.24, 4.578, 17.334, -18.677, 47.285, -74.998, -70.472, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.694,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.036, 0.185, 0.176, -4.822, 17.212, -24.597, 47.439, -74.443, -70.719, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.747,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.973, 0.128, 0.192, 1.709, 16.235, -25.208, 47.648, -73.889, -70.994, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.747,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.989, 0.224, 0.171, 2.258, 15.869, -28.381, 48.054, -73.312, -71.411, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.773,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.957, 0.184, 0.145, -4.395, 13.489, -28.381, 48.527, -72.729, -71.966, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.773,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.951, 0.05, 0.14, -8.545, 10.681, -19.958, 48.829, -72.252, -72.422, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.826,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.952, -0.054, 0.113, -17.639, 6.775, -11.597, 48.647, -71.999, -72.548, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.826,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.924, 0.024, 0.166, -23.438, 3.967, -0.732, 48.12, -71.922, -72.526, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.852,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.91, -0.09, 0.183, -21.362, 1.465, 12.329, 47.082, -72.098, -71.949, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.852,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.954, -0.084, 0.186, -15.503, -1.404, 19.836, 45.813, -72.455, -71.049, -40.180, 24.794, 9.212, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.905,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.982, -0.062, 0.193, -8.24, -2.625, 29.785, 44.247, -72.955, -69.752, -44.296, 23.128, 7.350, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.905,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.966, -0.058, 0.175, 7.69, -4.089, 37.659, 42.457, -73.586, -67.956, -44.296, 23.128, 7.350, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.933,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.968, -0.027, 0.17, 20.447, -5.981, 43.091, 40.562, -74.306, -65.759, -44.296, 23.128, 7.350, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.933,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.976, 0.006, 0.162, 24.475, -6.592, 46.997, 38.441, -75.07, -63.188, -44.296, 23.128, 7.350, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.983,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.986, 0.03, 0.127, 22.4, -7.935, 50.415, 35.936, -75.85, -60.216, -44.296, 23.128, 7.350, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:35.983,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.999, 0.042, 0.116, 14.771, -10.864, 53.711, 32.932, -76.674, -56.854, -44.296, 23.128, 7.350, 29.9, -0.7236, 0.08023, 0.65228, 0.21072,
 10:17:36.009,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.006, 0.031, 0.117, 7.812, -12.756, 56.885, 29.306, -77.514, -52.987, -44.296, 23.128, 7.350, 29.9, -0.74316, 0.07993, 0.62701, 0.21918,
 10:17:36.009,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.005, 0.014, 0.113, 5.493, -14.221, 59.57, 24.944, -78.338, -48.461, -44.296, 23.128, 7.350, 29.9, -0.74316, 0.07993, 0.62701, 0.21918,
 10:17:36.065,WT901BLE68(d8:09:5a:ca:b6:e0), 1.008, 0.028, -0.058, -1.343, -1.77, 3.296, 146.574, -86.446, 46.719, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.103,WT901BLE68(d8:09:5a:ca:b6:e0), 1.017, 0.024, -0.046, -0.244, -1.709, 3.052, 147.695, -86.446, 45.588, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.103,WT901BLE68(d8:09:5a:ca:b6:e0), 1.007, 0.024, -0.039, 0.977, -1.77, 2.38, 148.7, -86.446, 44.594, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.103,WT901BLE68(d8:09:5a:ca:b6:e0), 1.01, 0.027, -0.06, 0.977, -2.502, 1.587, 149.551, -86.429, 43.764, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.103,WT901BLE68(d8:09:5a:ca:b6:e0), 1.012, 0.016, -0.053, 3.418, -2.258, 1.099, 150.337, -86.402, 43.033, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.104,WT901BLE68(d8:09:5a:ca:b6:e0), 1.006, 0.024, -0.045, 5.493, -2.075, 0.305, 150.93, -86.375, 42.539, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.104,WT901BLE68(d8:09:5a:ca:b6:e0), 1.011, 0.018, -0.037, 8.118, -2.625, -0.122, 151.419, -86.336, 42.188, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.104,WT901BLE68(d8:09:5a:ca:b6:e0), 1.024, 0.009, -0.031, 11.475, -2.197, -0.671, 151.848, -86.292, 41.973, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.104,WT901BLE68(d8:09:5a:ca:b6:e0), 0.996, 0.032, -0.051, 15.93, -1.709, -1.77, 152.056, -86.265, 42.067, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.104,WT901BLE68(d8:09:5a:ca:b6:e0), 1.01, 0.028, -0.062, 14.832, -2.869, -1.892, 152.177, -86.21, 42.242, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.104,WT901BLE68(d8:09:5a:ca:b6:e0), 1.019, 0.04, -0.075, 12.634, -2.014, -1.221, 152.424, -86.16, 42.27, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.105,WT901BLE68(d8:09:5a:ca:b6:e0), 1.001, 0.027, -0.079, 10.62, -1.526, -1.404, 152.562, -86.122, 42.352, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.105,WT901BLE68(d8:09:5a:ca:b6:e0), 1, 0.023, -0.081, 11.597, -1.221, -1.892, 152.523, -86.083, 42.61, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.105,WT901BLE68(d8:09:5a:ca:b6:e0), 1.009, 0.038, -0.078, 10.376, -0.549, -1.465, 152.463, -86.056, 42.896, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.105,WT901BLE68(d8:09:5a:ca:b6:e0), 1.009, 0.043, -0.068, 7.324, -0.793, -0.854, 152.485, -86.034, 43.044, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.106,WT901BLE68(d8:09:5a:ca:b6:e0), 1.003, 0.038, -0.065, 3.967, -1.16, -0.671, 152.567, -86.006, 43.066, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.106,WT901BLE68(d8:09:5a:ca:b6:e0), 1.012, 0.028, -0.065, 2.747, -1.831, -0.854, 152.644, -85.968, 43.033, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.106,WT901BLE68(d8:09:5a:ca:b6:e0), 1.009, 0.026, -0.063, 3.845, -1.77, -1.16, 152.682, -85.924, 43.061, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.106,WT901BLE68(d8:09:5a:ca:b6:e0), 1.005, 0.04, -0.07, 2.869, -1.892, -1.038, 152.726, -85.886, 43.077, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.106,WT901BLE68(d8:09:5a:ca:b6:e0), 1.004, 0.048, -0.072, 0.61, -2.319, -0.427, 152.88, -85.836, 42.946, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.107,WT901BLE68(d8:09:5a:ca:b6:e0), 1.012, 0.027, -0.08, -0.671, -2.808, -0.183, 153.122, -85.787, 42.687, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.107,WT901BLE68(d8:09:5a:ca:b6:e0), 1.007, 0.025, -0.072, 0.61, -2.441, -0.244, 153.397, -85.737, 42.413, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.107,WT901BLE68(d8:09:5a:ca:b6:e0), 1.01, 0.035, -0.076, 1.404, -2.502, -0.366, 153.633, -85.688, 42.193, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.107,WT901BLE68(d8:09:5a:ca:b6:e0), 1.004, 0.031, -0.07, 0.854, -2.075, -0.244, 153.842, -85.644, 42.006, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.107,WT901BLE68(d8:09:5a:ca:b6:e0), 1.008, 0.035, -0.068, 0.305, -2.625, -0.427, 154.05, -85.594, 41.797, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
 10:17:36.108,WT901BLE68(d8:09:5a:ca:b6:e0), 1.017, 0.025, -0.068, 1.831, -2.747, -0.732, 154.248, -85.545, 41.622, -20.678, -87.416, 21.462, 29.66, -0.41254, -0.58054, 0.4523, -0.53674,
