Time,Device name设备名称,Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:50:12.598,WT901BLE68(d8:09:5a:ca:b6:e0), 0.907, 0.911, 1.115, -11.292, -79.163, 14.893, 121.256, 3.862, -78.893, -23.618, 41.944, 42.434, 30.14, 0.67255, 0.0535, -0.52298, -0.52075,
 14:50:12.718,WT901BLE68(d8:09:5a:ca:b6:e0), 0.92, 0.941, 1.109, -2.441, -60.12, 2.136, 122.624, -3.148, -83.622, -57.526, 40.474, 50.078, 30.14, 0.67255, 0.0535, -0.52298, -0.52075,
 14:50:12.722,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.184, 0.292, 0.027, 10.986, 1.953, -51.88, 84.122, -69.077, 99.047, 3.234, -46.550, 0.490, 31.38, 0.08618, 0.68097, 0.11929, 0.71729,
 14:50:12.751,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.278, 0.225, -0.006, -17.7, -20.203, -100.525, 86.962, -62.155, 95.587, 3.234, -46.550, 0.490, 31.38, 0.08618, 0.68097, 0.11929, 0.71729,
 14:50:12.810,WT901BLE68(d8:09:5a:ca:b6:e0), 0.955, 0.941, 0.969, -3.113, -45.166, -3.601, 123.975, -7.597, -88.253, -57.526, 40.474, 50.078, 30.14, 0.67255, 0.0535, -0.52298, -0.52075,
 14:50:12.872,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.483, 0.545, -0.111, -1.404, 29.602, -189.026, 86.094, -47.23, 94.318, 3.234, -46.550, 0.490, 31.38, 0.08618, 0.68097, 0.11929, 0.71729,
 14:50:12.928,WT901BLE68(d8:09:5a:ca:b6:e0), 0.939, 1.009, 0.957, 9.705, -7.385, -18.799, 126.112, -8.569, -91.566, -57.526, 40.474, 50.078, 30.14, 0.69952, 0.09723, -0.42828, -0.5636,
 14:50:12.961,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.453, -0.296, 0.086, -61.707, -0.488, 69.092, 83.057, -41.182, 92.417, 3.234, -46.550, 0.490, 31.38, 0.08618, 0.68097, 0.11929, 0.71729,
 14:50:12.989,WT901BLE68(d8:09:5a:ca:b6:e0), 0.918, 1.054, 0.965, -2.686, -3.479, -6.958, 126.442, -8.448, -92.802, -57.526, 40.474, 50.078, 30.14, 0.69952, 0.09723, -0.42828, -0.5636,
 14:50:13.083,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.417, -0.177, 0.069, -8.911, -6.409, 212.585, 75.773, -56.618, 97.224, 20.776, -38.024, -1.862, 31.38, 0.08618, 0.68097, 0.11929, 0.71729,
 14:50:13.139,WT901BLE68(d8:09:5a:ca:b6:e0), 0.926, 1.027, 0.913, -3.418, -13.489, 0.366, 126.705, -9.289, -94.125, -57.526, 40.474, 50.078, 30.14, 0.69952, 0.09723, -0.42828, -0.5636,
 14:50:13.172,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.474, 0.497, 0, 19.775, -19.775, 232.849, 58.733, -80.255, 117.23, 20.776, -38.024, -1.862, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.198,WT901BLE68(d8:09:5a:ca:b6:e0), 0.906, 1.082, 0.92, 0.732, -7.874, -0.122, 126.898, -9.976, -95.191, -57.526, 40.474, 50.078, 30.14, 0.69952, 0.09723, -0.42828, -0.5636,
 14:50:13.293,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.039, 0.455, -0.027, 14.954, -9.216, 205.322, -71.548, -77.613, -110.792, 20.776, -38.024, -1.862, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.348,WT901BLE68(d8:09:5a:ca:b6:e0), 0.931, 0.932, 0.915, 9.216, -24.719, 11.536, 128.43, -12.145, -96.097, -49.882, 41.258, 51.156, 30.14, 0.69952, 0.09723, -0.42828, -0.5636,
 14:50:13.352,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.358, 0.821, 0.012, 53.894, -1.648, 136.414, -80.359, -62.611, -96.592, 20.776, -38.024, -1.862, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.411,WT901BLE68(d8:09:5a:ca:b6:e0), 0.924, 1.001, 0.865, -11.597, -30.884, 4.883, 129.018, -14.425, -98.152, -49.882, 41.258, 51.156, 30.14, 0.69952, 0.09723, -0.42828, -0.5636,
 14:50:13.501,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.088, 0.106, 0.033, -2.38, -0.061, -50.537, -82.661, -64.583, -93.604, 20.776, -38.024, -1.862, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.529,WT901BLE68(d8:09:5a:ca:b6:e0), 1.029, 0.995, 0.793, -3.296, -41.626, 7.385, 129.71, -17.04, -100.909, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:13.564,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.048, -0.048, 0.201, 16.541, -9.155, -110.657, -73.828, -72.658, -102.887, 20.776, -38.024, -1.862, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.589,WT901BLE68(d8:09:5a:ca:b6:e0), 1.076, 0.952, 0.761, 5.798, -62.012, 13.428, 132.836, -20.94, -105.425, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:13.682,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.011, -0.036, 0.014, -6.958, -9.583, -50.171, -63.248, -81.672, -114.324, -18.424, -39.592, -0.294, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.709,WT901BLE68(d8:09:5a:ca:b6:e0), 1.129, 0.99, 0.775, -6.226, -105.042, 33.203, 137.653, -27.208, -112.451, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:13.771,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.006, -0.059, 0.049, -1.587, -10.254, -37.903, -47.631, -85.611, -130.342, -18.424, -39.592, -0.294, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.798,WT901BLE68(d8:09:5a:ca:b6:e0), 0.625, 1.013, 0.34, -7.935, -161.011, 43.213, 150.337, -36.096, -129.007, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:13.892,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.991, 0.012, 0.027, -2.93, -9.399, -28.076, 4.993, -87.979, 176.556, -18.424, -39.592, -0.294, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:13.918,WT901BLE68(d8:09:5a:ca:b6:e0), 0.357, 0.948, 0.705, 45.349, -100.525, 4.761, 174.814, -40.397, -154.913, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:13.981,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.993, 0.054, 0.013, -10.01, -4.456, -10.437, 57.986, -87.61, 122.607, -18.424, -39.592, -0.294, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:14.012,WT901BLE68(d8:09:5a:ca:b6:e0), 0.796, 0.936, 1.093, 32.166, 89.417, -14.465, 173.046, -38.754, -146.898, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:14.101,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.993, 0.057, 0.007, -1.221, -0.488, -4.089, 69.12, -87.248, 110.88, -18.424, -39.592, -0.294, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:14.128,WT901BLE68(d8:09:5a:ca:b6:e0), 1.333, 0.859, 0.848, 29.297, 218.75, -41.26, 146.986, -31.273, -113.384, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:14.162,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.973, 0.072, -0.013, -9.277, 3.723, -16.541, 74.317, -86.446, 105.227, -18.424, -39.592, -0.294, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:14.221,WT901BLE68(d8:09:5a:ca:b6:e0), 1.456, 0.905, 0.667, -38.269, 229.553, -59.326, 129.545, -13.914, -89.44, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:14.284,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.003, 0.098, 0.075, -2.502, 9.399, -24.658, 70.45, -84.15, 108.43, -6.468, -42.336, -1.372, 31.38, 0.10944, 0.67004, 0.05286, 0.73224,
 14:50:14.338,WT901BLE68(d8:09:5a:ca:b6:e0), 0.799, 0.54, 0.23, -0.977, 173.767, -34.18, 122.399, 2.422, -78.003, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:14.372,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.055, 0.141, 0.045, 4.944, 6.836, -36.377, 72.988, -81.2, 105.864, -6.468, -42.336, -1.372, 31.38, 0.05994, 0.68936, 0.0462, 0.7204,
 14:50:14.401,WT901BLE68(d8:09:5a:ca:b6:e0), 0.94, 0.625, 0.097, -47.729, 2.625, -3.601, 119.196, 7.575, -74.987, -49.882, 41.258, 51.156, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:14.492,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.124, 0.183, 0.082, 22.888, 2.747, -47.424, 78.058, -76.91, 102.404, -6.468, -42.336, -1.372, 31.38, 0.05994, 0.68936, 0.0462, 0.7204,
 14:50:14.524,WT901BLE68(d8:09:5a:ca:b6:e0), 0.967, 0.763, 1.13, -19.226, -62.256, -9.46, 117.845, 2.725, -78.69, -62.524, 39.102, 44.198, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:14.583,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.256, 0.233, 0.047, 10.437, 11.047, -73.425, 80.859, -71.34, 101.019, -6.468, -42.336, -1.372, 31.38, 0.05994, 0.68936, 0.0462, 0.7204,
 14:50:14.608,WT901BLE68(d8:09:5a:ca:b6:e0), 0.911, 0.987, 1.025, -3.845, -52.673, 3.113, 121.196, -3.257, -84.474, -62.524, 39.102, 44.198, 30.14, 0.65067, 0.02734, -0.49594, -0.57431,
 14:50:14.702,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.149, 0.15, -0.04, -14.832, -9.033, -130.615, 83.282, -62.166, 98.289, -6.468, -42.336, -1.372, 31.38, 0.05994, 0.68936, 0.0462, 0.7204,
 14:50:14.759,WT901BLE68(d8:09:5a:ca:b6:e0), 0.954, 0.993, 1.063, -8.057, -50.049, 6.226, 122.025, -7.493, -87.808, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:14.763,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.723, 0.193, -0.008, -27.222, 28.564, -215.942, 82.941, -44.714, 95.087, -6.468, -42.336, -1.372, 31.38, 0.05994, 0.68936, 0.0462, 0.7204,
 14:50:14.820,WT901BLE68(d8:09:5a:ca:b6:e0), 0.923, 0.966, 0.904, -4.944, -37.109, -11.23, 123.871, -10.756, -92.45, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:14.886,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.619, -0.382, -0.081, 12.695, 9.521, 137.146, 81.843, -40.364, 92.736, 27.538, -29.694, -0.686, 31.38, 0.05994, 0.68936, 0.0462, 0.7204,
 14:50:14.940,WT901BLE68(d8:09:5a:ca:b6:e0), 0.896, 0.999, 0.91, 9.583, -27.161, 3.967, 125.766, -12.448, -95.224, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:14.998,WT901BLE68(d8:09:5a:ca:b6:e0), 0.896, 0.972, 0.835, 11.597, -21.606, 7.385, 127.996, -14.716, -97.125, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.002,WT901BLE68(cc:c4:7a:a1:fe:ea), 11.422, 0.039, 0.161, -3.113, 4.578, 229.858, 78.25, -61.078, 97.267, 27.538, -29.694, -0.686, 31.38, 0.20084, 0.655, 0.14737, 0.71332,
 14:50:15.119,WT901BLE68(d8:09:5a:ca:b6:e0), 0.894, 0.969, 0.802, 1.343, -19.836, 9.583, 129.353, -16.479, -98.218, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.122,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.367, 1.901, 1.143, -4.272, -18.86, 238.892, 35.008, -84.776, 139.417, 27.538, -29.694, -0.686, 31.38, 0.20084, 0.655, 0.14737, 0.71332,
 14:50:15.212,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.971, 0.769, 0.115, 26.672, -4.578, 191.467, -73.18, -73.482, -108.743, 27.538, -29.694, -0.686, 31.38, 0.20084, 0.655, 0.14737, 0.71332,
 14:50:15.214,WT901BLE68(d8:09:5a:ca:b6:e0), 0.904, 0.928, 0.784, 1.038, -27.649, 12.024, 130.375, -18.495, -99.547, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.303,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.892, 0.959, 0.141, 46.204, 9.338, 58.838, -81.579, -62.254, -98.3, 27.538, -29.694, -0.686, 31.38, 0.20084, 0.655, 0.14737, 0.71332,
 14:50:15.330,WT901BLE68(d8:09:5a:ca:b6:e0), 0.938, 0.916, 0.733, 4.272, -31.067, 22.217, 131.765, -21.292, -101.118, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.391,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.059, -0.84, 0.03, 17.883, 9.644, -86.609, -79.92, -66.094, -98.152, 27.538, -29.694, -0.686, 31.38, 0.20084, 0.655, 0.14737, 0.71332,
 14:50:15.420,WT901BLE68(d8:09:5a:ca:b6:e0), 1.011, 0.839, 0.731, -25.024, -33.02, 39.429, 132.122, -25.455, -102.404, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.512,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.98, -0.112, 0.081, -17.517, -8.545, -82.825, -72.933, -76.064, -104.392, -20.188, -41.160, 0.000, 31.38, 0.20084, 0.655, 0.14737, 0.71332,
 14:50:15.544,WT901BLE68(d8:09:5a:ca:b6:e0), 0.934, 0.781, 0.647, -17.334, -58.35, 38.696, 132.127, -30.959, -104.365, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.573,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.995, -0.06, 0.067, 1.038, 2.563, -35.217, -61.21, -81.958, -116.252, -20.188, -41.160, 0.000, 31.38, -0.04684, 0.68301, -0.01776, 0.72864,
 14:50:15.628,WT901BLE68(d8:09:5a:ca:b6:e0), 0.998, 0.858, 0.606, -9.949, -93.811, 18.066, 136.362, -37.392, -111.533, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.691,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.002, -0.038, 0.052, -4.7, -5.798, -28.381, -46.511, -84.825, -131.342, -20.188, -41.160, 0.000, 31.38, -0.04684, 0.68301, -0.01776, 0.72864,
 14:50:15.749,WT901BLE68(d8:09:5a:ca:b6:e0), 0.755, 0.74, 0.228, 10.864, -174.622, 16.052, 157.89, -42.204, -134.165, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.784,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.993, -0.01, 0.037, -5.31, -9.521, -16.479, -30.839, -86.721, -147.64, -20.188, -41.160, 0.000, 31.38, -0.04684, 0.68301, -0.01776, 0.72864,
 14:50:15.808,WT901BLE68(d8:09:5a:ca:b6:e0), 0.629, 1.261, 1.153, 108.215, 14.587, -65.002, -178.149, -40.172, -154.363, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.901,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.993, 0.017, 0.046, -6.653, -0.183, -15.625, 1.467, -87.534, 179.33, -20.188, -41.160, 0.000, 31.38, -0.04684, 0.68301, -0.01776, 0.72864,
 14:50:15.927,WT901BLE68(d8:09:5a:ca:b6:e0), 1.235, 0.854, 1.27, -30.09, 183.167, -66.772, 161.005, -35.579, -126.777, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:15.992,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.001, 0.025, 0.052, -13.611, -3.113, -6.409, 24.044, -87.358, 155.61, -20.188, -41.160, 0.000, 31.38, -0.04684, 0.68301, -0.01776, 0.72864,
 14:50:16.019,WT901BLE68(d8:09:5a:ca:b6:e0), 1.405, 0.754, 0.773, 24.475, 228.21, -69.885, 138.148, -20.006, -97.498, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.141,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.99, 0.045, 0.004, -7.324, 3.235, -17.944, 44.214, -86.973, 134.451, -7.644, -44.492, -1.176, 31.38, -0.04684, 0.68301, -0.01776, 0.72864,
 14:50:16.171,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.003, 0.084, 0.045, -0.671, 9.46, -28.564, 56.799, -84.677, 121.47, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.198,WT901BLE68(d8:09:5a:ca:b6:e0), 0.821, 0.562, 0.345, -19.592, 172.058, -52.551, 127.667, -3.664, -83.529, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.228,WT901BLE68(d8:09:5a:ca:b6:e0), 1.008, 0.677, 0.265, -7.324, 90.21, -27.771, 124.629, 5.938, -76.251, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.322,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.061, 0.133, 0.057, 1.221, 9.216, -28.137, 62.331, -81.958, 115.862, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.354,WT901BLE68(d8:09:5a:ca:b6:e0), 0.956, 1.058, 0.951, 16.052, -28.503, -20.142, 123.344, 5.96, -76.915, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.383,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.147, 0.152, 0.12, 30.701, 2.441, -52.856, 69.692, -78.074, 109.731, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.412,WT901BLE68(d8:09:5a:ca:b6:e0), 0.932, 0.838, 1.11, -2.808, -73.059, 2.441, 123.569, 1.73, -80.964, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.502,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.19, 0.251, 0.002, 13.55, 8.118, -61.646, 76.915, -73.026, 104.98, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.530,WT901BLE68(d8:09:5a:ca:b6:e0), 0.909, 0.915, 1.023, 4.883, -49.255, 6.775, 125.123, -4.065, -85.963, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.591,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.206, 0.211, 0.064, -3.967, -9.033, -100.22, 80.211, -65.781, 101.497, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.619,WT901BLE68(d8:09:5a:ca:b6:e0), 0.942, 0.949, 1.001, -7.568, -41.626, 5.066, 125.997, -7.817, -89.061, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.713,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.634, 0.406, -0.016, -4.639, 20.508, -175.598, 83.304, -51.866, 97.081, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.739,WT901BLE68(d8:09:5a:ca:b6:e0), 0.928, 0.986, 0.951, 2.502, -34.18, -5.859, 127.584, -10.184, -92.554, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.803,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.647, -0.217, 0.024, -93.262, 4.883, 70.923, 81.689, -43.127, 95.021, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.829,WT901BLE68(d8:09:5a:ca:b6:e0), 0.906, 0.999, 0.893, 5.188, -26.062, 6.165, 129.034, -12.272, -95.037, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.922,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.307, -0.023, 0.198, 19.043, -6.104, 203.491, 72.307, -57.431, 100.503, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:16.949,WT901BLE68(d8:09:5a:ca:b6:e0), 0.88, 1.009, 0.856, 11.536, -31.006, 7.935, 130.93, -14.733, -97.048, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:16.982,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.282, 0.366, 0.217, 0.427, -7.812, 210.632, 46, -77.948, 129.578, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.009,WT901BLE68(d8:09:5a:ca:b6:e0), 0.85, 0.842, 0.756, 5.554, -41.504, 18.921, 133.154, -18.32, -99.976, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.103,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.993, 0.573, 0.028, 66.833, -10.986, 124.084, -43.094, -79.42, -136.511, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.160,WT901BLE68(d8:09:5a:ca:b6:e0), 0.888, 0.875, 0.714, 3.723, -9.155, 10.254, 134.396, -20.572, -101.135, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.193,WT901BLE68(cc:c4:7a:a1:fe:ea), 1.11, 0.719, 0.045, 5.493, -3.54, 55.847, -62.759, -74.136, -111.588, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.219,WT901BLE68(d8:09:5a:ca:b6:e0), 0.875, 0.884, 0.748, 3.235, 4.456, 5.493, 133.901, -20.402, -100.058, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.313,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.958, -0.378, 0.153, -30.762, -13.977, 16.541, -65.819, -75.042, -110.38, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.338,WT901BLE68(d8:09:5a:ca:b6:e0), 0.879, 0.864, 0.741, 4.089, -7.568, 15.991, 133.682, -21.39, -99.459, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.403,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.967, -0.028, 0.271, -3.967, -1.16, -37.231, -37.156, -78.426, -138.713, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.428,WT901BLE68(d8:09:5a:ca:b6:e0), 0.852, 0.845, 0.789, -5.005, -8.606, 16.174, 133.039, -23.143, -99.058, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.522,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.995, -0.031, 0.124, -0.916, -4.7, -6.836, -29.053, -80.799, -147.398, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.547,WT901BLE68(d8:09:5a:ca:b6:e0), 0.883, 0.8, 0.722, -6.836, -4.333, 1.648, 132.292, -23.796, -99.086, -62.524, 39.102, 44.198, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.582,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.994, -0.043, 0.119, -1.526, -2.93, 6.287, -29.114, -81.205, -147.332, -7.644, -44.492, -1.176, 31.38, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.640,WT901BLE68(d8:09:5a:ca:b6:e0), 0.841, 0.873, 0.699, -10.681, -1.404, -2.625, 130.869, -23.192, -99.064, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.733,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.979, -0.088, 0.106, -3.113, -2.38, 13, -36.376, -80.925, -140.262, -7.644, -44.492, -1.176, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.760,WT901BLE68(d8:09:5a:ca:b6:e0), 0.853, 0.868, 0.683, -17.029, -4.333, -4.944, 129.957, -22.939, -99.728, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.791,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.971, -0.095, 0.129, -1.16, 6.653, 8.728, -39.402, -80.068, -137.225, -7.644, -44.492, -1.176, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.817,WT901BLE68(d8:09:5a:ca:b6:e0), 0.841, 0.883, 0.669, -4.028, 5.188, -3.296, 129.177, -22.297, -100.151, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:17.912,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.987, -0.098, 0.142, -1.343, 4.761, -0.61, -38.65, -79.574, -138.016, -7.644, -44.492, -1.176, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:17.938,WT901BLE68(d8:09:5a:ca:b6:e0), 0.875, 0.887, 0.686, -5.005, 1.221, -5.493, 128.958, -21.445, -100.316, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.003,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.983, -0.115, 0.139, 1.282, 3.784, -3.174, -37.304, -79.321, -139.268, -7.644, -44.492, -1.176, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:18.032,WT901BLE68(d8:09:5a:ca:b6:e0), 0.84, 0.841, 0.718, -3.723, 5.859, -5.249, 128.859, -20.506, -100.267, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.121,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.948, -0.097, 0.147, -2.319, 5.92, -14.099, -30.992, -79.585, -145.657, -7.644, -44.492, -1.176, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:18.179,WT901BLE68(d8:09:5a:ca:b6:e0), 0.867, 0.919, 0.689, -5.493, -4.028, -3.479, 128.782, -20.072, -101.08, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
